state,location_type,name,Studio,1_bed,2_bed,3_bed,4_bed,avg_rent,minimum_wage,monthly_min_wage_income,hours_to_afford_avg_rent
Indiana,county,Parke County,745,752,988,1311,1316,1022.4,7.25,1160.0,141.02068965517242
Indiana,county,Perry County,651,671,863,1110,1465,952.0,7.25,1160.0,131.31034482758622
Indiana,county,Pike County,600,769,863,1182,1187,920.2,7.25,1160.0,126.9241379310345
Indiana,county,Porter County,869,1027,1254,1539,1672,1272.2,7.25,1160.0,175.4758620689655
Indiana,county,Posey County,766,850,1070,1360,1558,1120.8,7.25,1160.0,154.59310344827585
Indiana,county,Pulaski County,600,769,863,1146,1465,968.6,7.25,1160.0,133.6
Indiana,county,Putnam County,827,855,1124,1503,1729,1207.6,7.25,1160.0,166.5655172413793
Indiana,county,Randolph County,600,657,863,1145,1149,882.8,7.25,1160.0,121.7655172413793
Indiana,county,Ripley County,617,673,884,1216,1282,934.4,7.25,1160.0,128.88275862068966
Indiana,county,Rush County,600,670,863,1044,1149,865.2,7.25,1160.0,119.33793103448276
Indiana,county,Scott County,652,732,962,1203,1281,966.0,7.25,1160.0,133.24137931034483
Indiana,county,Shelby County,982,1145,1349,1758,2126,1472.0,7.25,1160.0,203.0344827586207
Indiana,county,Spencer County,585,657,863,1184,1407,939.2,7.25,1160.0,129.5448275862069
Indiana,county,St. Joseph County,689,862,1017,1267,1354,1037.8,7.25,1160.0,143.1448275862069
Indiana,county,Starke County,600,687,863,1059,1175,876.8,7.25,1160.0,120.93793103448276
Indiana,county,Steuben County,684,726,944,1172,1257,956.6,7.25,1160.0,131.9448275862069
Indiana,county,Sullivan County,626,703,924,1117,1231,920.2,7.25,1160.0,126.9241379310345
Indiana,county,Switzerland County,600,657,863,1216,1274,922.0,7.25,1160.0,127.17241379310344
Indiana,county,Tippecanoe County,778,908,1069,1293,1604,1130.4,7.25,1160.0,155.91724137931035
Indiana,county,Tipton County,644,705,926,1120,1288,936.6,7.25,1160.0,129.18620689655174
Indiana,county,Union County,628,714,926,1245,1494,1001.4,7.25,1160.0,138.12413793103448
Indiana,county,Vanderburgh County,766,850,1070,1360,1558,1120.8,7.25,1160.0,154.59310344827585
Indiana,county,Vermillion County,741,766,964,1166,1398,1007.0,7.25,1160.0,138.89655172413794
Indiana,county,Vigo County,741,766,964,1166,1398,1007.0,7.25,1160.0,138.89655172413794
Indiana,county,Wabash County,602,659,866,1047,1153,865.4,7.25,1160.0,119.36551724137931
Indiana,county,Warren County,628,740,863,1216,1465,982.4,7.25,1160.0,135.50344827586207
Indiana,county,Warrick County,766,850,1070,1360,1558,1120.8,7.25,1160.0,154.59310344827585
Indiana,county,Washington County,745,753,989,1236,1317,1008.0,7.25,1160.0,139.0344827586207
Indiana,county,Wayne County,637,657,863,1071,1156,876.8,7.25,1160.0,120.93793103448276
Indiana,county,Wells County,603,660,867,1048,1255,886.6,7.25,1160.0,122.2896551724138
Indiana,county,White County,624,683,897,1085,1195,896.8,7.25,1160.0,123.69655172413792
Indiana,county,Whitley County,826,895,1089,1379,1499,1137.6,7.25,1160.0,156.9103448275862
Iowa,metro,"Ames, IA HUD Metro FMR Area",847,918,1033,1456,1753,1201.4,7.25,1160.0,165.71034482758623
Iowa,metro,"Benton County, IA HUD Metro FMR Area",584,656,862,1140,1257,899.8,7.25,1160.0,124.1103448275862
Iowa,metro,"Boone County, IA HUD Metro FMR Area",614,685,900,1268,1348,963.0,7.25,1160.0,132.82758620689654
Iowa,metro,"Bremer County, IA HUD Metro FMR Area",650,676,888,1145,1183,908.4,7.25,1160.0,125.29655172413793
Iowa,metro,"Cedar Rapids, IA HUD Metro FMR Area",638,716,941,1326,1597,1043.6,7.25,1160.0,143.94482758620688
Iowa,metro,"Davenport-Moline-Rock Island, IA-IL MSA",646,773,953,1247,1437,1011.2,7.25,1160.0,139.4758620689655
Iowa,metro,"Des Moines-West Des Moines, IA HUD Metro FMR Area",833,899,1080,1477,1481,1154.0,7.25,1160.0,159.17241379310346
Iowa,metro,"Dubuque, IA MSA",650,712,936,1259,1588,1029.0,7.25,1160.0,141.93103448275863
Iowa,metro,"Iowa City, IA HUD Metro FMR Area",783,902,1082,1525,1836,1225.6,7.25,1160.0,169.04827586206895
Iowa,metro,"Jasper County, IA HUD Metro FMR Area",652,656,862,1198,1235,920.6,7.25,1160.0,126.9793103448276
Iowa,metro,"Jones County, IA HUD Metro FMR Area",584,669,862,1144,1148,881.4,7.25,1160.0,121.57241379310345
Iowa,metro,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",895,971,1170,1562,1733,1266.2,7.25,1160.0,174.64827586206897
Iowa,metro,"Sioux City, IA-NE-SD MSA",685,780,1010,1228,1345,1009.6,7.25,1160.0,139.2551724137931
Iowa,metro,"Washington County, IA HUD Metro FMR Area",606,680,894,1101,1253,906.8,7.25,1160.0,125.0758620689655
Iowa,metro,"Waterloo-Cedar Falls, IA HUD Metro FMR Area",640,737,944,1250,1602,1034.6,7.25,1160.0,142.70344827586206
Iowa,county,Adair County,630,656,862,1144,1148,888.0,7.25,1160.0,122.48275862068965
Iowa,county,Adams County,676,705,926,1120,1233,932.0,7.25,1160.0,128.55172413793105
Iowa,county,Allamakee County,630,656,862,1103,1221,894.4,7.25,1160.0,123.36551724137931
Iowa,county,Appanoose County,630,656,862,1042,1281,894.2,7.25,1160.0,123.33793103448276
Iowa,county,Audubon County,630,714,862,1042,1148,879.2,7.25,1160.0,121.26896551724138
Iowa,county,Benton County,584,656,862,1140,1257,899.8,7.25,1160.0,124.1103448275862
Iowa,county,Black Hawk County,640,737,944,1250,1602,1034.6,7.25,1160.0,142.70344827586206
Iowa,county,Boone County,614,685,900,1268,1348,963.0,7.25,1160.0,132.82758620689654
Iowa,county,Bremer County,650,676,888,1145,1183,908.4,7.25,1160.0,125.29655172413793
Iowa,county,Buchanan County,699,700,920,1153,1225,939.4,7.25,1160.0,129.57241379310344
Iowa,county,Buena Vista County,688,693,910,1171,1212,934.8,7.25,1160.0,128.93793103448274
Iowa,county,Butler County,630,656,862,1100,1333,916.2,7.25,1160.0,126.37241379310345
Iowa,county,Calhoun County,630,695,862,1112,1148,889.4,7.25,1160.0,122.67586206896551
Iowa,county,Carroll County,586,656,862,1119,1148,874.2,7.25,1160.0,120.57931034482759
Iowa,county,Cass County,630,697,862,1163,1342,938.8,7.25,1160.0,129.4896551724138
Iowa,county,Cedar County,673,702,922,1153,1228,935.6,7.25,1160.0,129.04827586206898
Iowa,county,Cerro Gordo County,649,677,889,1145,1323,936.6,7.25,1160.0,129.18620689655174
Iowa,county,Cherokee County,630,768,862,1215,1463,987.6,7.25,1160.0,136.2206896551724
Iowa,county,Chickasaw County,667,687,862,1215,1355,957.2,7.25,1160.0,132.02758620689656
Iowa,county,Clarke County,630,656,862,1144,1148,888.0,7.25,1160.0,122.48275862068965
Iowa,county,Clay County,630,700,862,1142,1148,896.4,7.25,1160.0,123.64137931034483
Iowa,county,Clayton County,584,656,862,1067,1148,863.4,7.25,1160.0,119.08965517241379
Iowa,county,Clinton County,642,684,899,1111,1197,906.6,7.25,1160.0,125.04827586206896
Iowa,county,Crawford County,630,768,862,1106,1387,950.6,7.25,1160.0,131.11724137931034
Iowa,county,Dallas County,833,899,1080,1477,1481,1154.0,7.25,1160.0,159.17241379310346
Iowa,county,Davis County,634,699,868,1050,1156,881.4,7.25,1160.0,121.57241379310345
Iowa,county,Decatur County,630,656,862,1042,1463,930.6,7.25,1160.0,128.35862068965517
Iowa,county,Delaware County,630,726,862,1042,1148,881.6,7.25,1160.0,121.60000000000001
Iowa,county,Des Moines County,697,783,1029,1267,1370,1029.2,7.25,1160.0,141.9586206896552
Iowa,county,Dickinson County,789,794,1043,1261,1389,1055.2,7.25,1160.0,145.5448275862069
Iowa,county,Dubuque County,650,712,936,1259,1588,1029.0,7.25,1160.0,141.93103448275863
Iowa,county,Emmet County,630,704,862,1144,1148,897.6,7.25,1160.0,123.80689655172414
Iowa,county,Fayette County,584,656,862,1093,1463,931.6,7.25,1160.0,128.49655172413793
Iowa,county,Floyd County,658,663,862,1144,1148,895.0,7.25,1160.0,123.44827586206897
Iowa,county,Franklin County,630,656,862,1159,1271,915.6,7.25,1160.0,126.2896551724138
Iowa,county,Fremont County,630,656,862,1181,1328,931.4,7.25,1160.0,128.46896551724137
Iowa,county,Greene County,630,656,862,1215,1397,952.0,7.25,1160.0,131.31034482758622
Iowa,county,Grundy County,640,737,944,1250,1602,1034.6,7.25,1160.0,142.70344827586206
Iowa,county,Guthrie County,833,899,1080,1477,1481,1154.0,7.25,1160.0,159.17241379310346
Iowa,county,Hamilton County,691,720,946,1144,1260,952.2,7.25,1160.0,131.33793103448278
Iowa,county,Hancock County,630,700,862,1183,1463,967.6,7.25,1160.0,133.46206896551723
Iowa,county,Hardin County,630,656,862,1135,1262,909.0,7.25,1160.0,125.37931034482759
Iowa,county,Harrison County,895,971,1170,1562,1733,1266.2,7.25,1160.0,174.64827586206897
Iowa,county,Henry County,641,682,877,1214,1293,941.4,7.25,1160.0,129.84827586206896
Iowa,county,Howard County,630,768,862,1214,1278,950.4,7.25,1160.0,131.08965517241379
Iowa,county,Humboldt County,630,701,862,1215,1224,926.4,7.25,1160.0,127.77931034482758
Iowa,county,Ida County,630,656,862,1042,1148,867.6,7.25,1160.0,119.66896551724139
Iowa,county,Iowa County,630,696,862,1215,1434,967.4,7.25,1160.0,133.43448275862067
Iowa,county,Jackson County,630,656,862,1156,1191,899.0,7.25,1160.0,124.0
Iowa,county,Jasper County,652,656,862,1198,1235,920.6,7.25,1160.0,126.9793103448276
Iowa,county,Jefferson County,738,743,976,1180,1300,987.4,7.25,1160.0,136.19310344827585
Iowa,county,Johnson County,783,902,1082,1525,1836,1225.6,7.25,1160.0,169.04827586206895
Iowa,county,Jones County,584,669,862,1144,1148,881.4,7.25,1160.0,121.57241379310345
Iowa,county,Keokuk County,641,708,877,1101,1168,899.0,7.25,1160.0,124.0
Iowa,county,Kossuth County,689,691,862,1042,1158,888.4,7.25,1160.0,122.53793103448275
Iowa,county,Lee County,598,672,882,1185,1207,908.8,7.25,1160.0,125.35172413793103
Iowa,county,Linn County,638,716,941,1326,1597,1043.6,7.25,1160.0,143.94482758620688
Iowa,county,Louisa County,584,688,862,1107,1148,877.8,7.25,1160.0,121.0758620689655
Iowa,county,Lucas County,717,747,981,1186,1306,987.4,7.25,1160.0,136.19310344827585
Iowa,county,Lyon County,630,750,862,1042,1300,916.8,7.25,1160.0,126.4551724137931
Iowa,county,Madison County,833,899,1080,1477,1481,1154.0,7.25,1160.0,159.17241379310346
Iowa,county,Mahaska County,588,663,867,1048,1159,865.0,7.25,1160.0,119.3103448275862
Iowa,county,Marion County,638,737,941,1138,1253,941.4,7.25,1160.0,129.84827586206896
Iowa,county,Marshall County,699,723,947,1260,1261,978.0,7.25,1160.0,134.89655172413794
Iowa,county,Mills County,895,971,1170,1562,1733,1266.2,7.25,1160.0,174.64827586206897
Iowa,county,Mitchell County,630,656,862,1042,1169,871.8,7.25,1160.0,120.24827586206897
Iowa,county,Monona County,652,656,862,1042,1385,919.4,7.25,1160.0,126.81379310344828
Iowa,county,Monroe County,630,657,863,1123,1149,884.4,7.25,1160.0,121.98620689655172
Iowa,county,Montgomery County,630,750,862,1042,1199,896.6,7.25,1160.0,123.66896551724139
Iowa,county,Muscatine County,736,767,1008,1293,1514,1063.6,7.25,1160.0,146.70344827586206
Iowa,county,O'Brien County,630,656,862,1144,1148,888.0,7.25,1160.0,122.48275862068965
Iowa,county,Osceola County,630,662,862,1098,1148,880.0,7.25,1160.0,121.37931034482759
Iowa,county,Page County,630,656,862,1081,1277,901.2,7.25,1160.0,124.30344827586208
Iowa,county,Palo Alto County,630,656,862,1152,1156,891.2,7.25,1160.0,122.9241379310345
Iowa,county,Plymouth County,653,701,862,1199,1203,923.6,7.25,1160.0,127.39310344827587
Iowa,county,Pocahontas County,630,656,862,1042,1148,867.6,7.25,1160.0,119.66896551724139
Iowa,county,Polk County,833,899,1080,1477,1481,1154.0,7.25,1160.0,159.17241379310346
Iowa,county,Pottawattamie County,895,971,1170,1562,1733,1266.2,7.25,1160.0,174.64827586206897
Iowa,county,Poweshiek County,661,806,905,1201,1205,955.6,7.25,1160.0,131.80689655172415
Iowa,county,Ringgold County,630,729,862,1042,1148,882.2,7.25,1160.0,121.68275862068967
Iowa,county,Sac County,630,711,862,1215,1220,927.6,7.25,1160.0,127.9448275862069
Iowa,county,Scott County,646,773,953,1247,1437,1011.2,7.25,1160.0,139.4758620689655
Iowa,county,Shelby County,630,755,862,1215,1371,966.6,7.25,1160.0,133.3241379310345
Iowa,county,Sioux County,682,695,882,1170,1175,920.8,7.25,1160.0,127.00689655172413
Iowa,county,Story County,847,918,1033,1456,1753,1201.4,7.25,1160.0,165.71034482758623
Iowa,county,Tama County,655,683,897,1085,1368,937.6,7.25,1160.0,129.3241379310345
Iowa,county,Taylor County,630,656,862,1042,1148,867.6,7.25,1160.0,119.66896551724139
Iowa,county,Union County,630,656,862,1144,1148,888.0,7.25,1160.0,122.48275862068965
Iowa,county,Van Buren County,630,768,862,1139,1346,949.0,7.25,1160.0,130.89655172413794
Iowa,county,Wapello County,728,759,997,1219,1506,1041.8,7.25,1160.0,143.69655172413792
Iowa,county,Warren County,833,899,1080,1477,1481,1154.0,7.25,1160.0,159.17241379310346
Iowa,county,Washington County,606,680,894,1101,1253,906.8,7.25,1160.0,125.0758620689655
Iowa,county,Wayne County,630,675,862,1042,1148,871.4,7.25,1160.0,120.19310344827586
Iowa,county,Webster County,652,657,863,1159,1465,959.2,7.25,1160.0,132.30344827586208
Iowa,county,Winnebago County,630,665,862,1125,1316,919.6,7.25,1160.0,126.84137931034483
Iowa,county,Winneshiek County,630,656,862,1144,1148,888.0,7.25,1160.0,122.48275862068965
Iowa,county,Woodbury County,685,780,1010,1228,1345,1009.6,7.25,1160.0,139.2551724137931
Iowa,county,Worth County,630,668,862,1215,1457,966.4,7.25,1160.0,133.29655172413794
Iowa,county,Wright County,630,656,862,1042,1148,867.6,7.25,1160.0,119.66896551724139
Kansas,metro,"Geary County, KS HUD Metro FMR Area",734,739,971,1368,1648,1092.0,7.25,1160.0,150.6206896551724
Kansas,metro,"Kansas City, MO-KS HUD Metro FMR Area",985,1098,1258,1645,1931,1383.4,7.25,1160.0,190.8137931034483
Kansas,metro,"Lawrence, KS MSA",772,869,1054,1485,1789,1193.8,7.25,1160.0,164.66206896551722
Kansas,metro,"Manhattan, KS HUD Metro FMR Area",812,817,1009,1347,1712,1139.4,7.25,1160.0,157.15862068965518
Kansas,metro,"St. Joseph, MO-KS MSA",653,734,964,1223,1331,981.0,7.25,1160.0,135.31034482758622
Kansas,metro,"Sumner County, KS HUD Metro FMR Area",645,725,952,1151,1268,948.2,7.25,1160.0,130.78620689655173
Kansas,metro,"Topeka, KS MSA",726,731,960,1231,1372,1004.0,7.25,1160.0,138.48275862068965
Kansas,metro,"Wichita, KS HUD Metro FMR Area",689,774,1017,1339,1639,1091.6,7.25,1160.0,150.5655172413793
Kansas,county,Allen County,603,671,882,1095,1244,899.0,7.25,1160.0,124.0
Kansas,county,Anderson County,633,736,882,1066,1244,912.2,7.25,1160.0,125.82068965517242
Kansas,county,Atchison County,633,671,882,1243,1326,951.0,7.25,1160.0,131.17241379310346
Kansas,county,Barber County,633,786,882,1202,1497,1000.0,7.25,1160.0,137.93103448275863
Kansas,county,Barton County,633,719,882,1243,1388,973.0,7.25,1160.0,134.20689655172413
Kansas,county,Bourbon County,626,702,923,1141,1229,924.2,7.25,1160.0,127.47586206896553
Kansas,county,Brown County,633,671,882,1173,1185,908.8,7.25,1160.0,125.35172413793103
Kansas,county,Butler County,689,774,1017,1339,1639,1091.6,7.25,1160.0,150.5655172413793
Kansas,county,Chase County,633,671,882,1066,1244,899.2,7.25,1160.0,124.02758620689656
Kansas,county,Chautauqua County,633,671,882,1183,1244,922.6,7.25,1160.0,127.2551724137931
Kansas,county,Cherokee County,598,671,882,1178,1198,905.4,7.25,1160.0,124.88275862068966
Kansas,county,Cheyenne County,633,718,882,1066,1413,942.4,7.25,1160.0,129.98620689655172
Kansas,county,Clark County,633,786,882,1086,1244,926.2,7.25,1160.0,127.75172413793103
Kansas,county,Clay County,636,674,886,1249,1260,941.0,7.25,1160.0,129.79310344827587
Kansas,county,Cloud County,633,671,882,1066,1284,907.2,7.25,1160.0,125.13103448275862
Kansas,county,Coffey County,647,719,882,1140,1246,926.8,7.25,1160.0,127.83448275862068
Kansas,county,Comanche County,633,671,882,1128,1244,911.6,7.25,1160.0,125.73793103448276
Kansas,county,Cowley County,598,671,882,1126,1329,921.2,7.25,1160.0,127.06206896551724
Kansas,county,Crawford County,699,703,924,1299,1392,1003.4,7.25,1160.0,138.4
Kansas,county,Decatur County,633,677,882,1243,1497,986.4,7.25,1160.0,136.0551724137931
Kansas,county,Dickinson County,633,671,882,1173,1304,932.6,7.25,1160.0,128.6344827586207
Kansas,county,Doniphan County,653,734,964,1223,1331,981.0,7.25,1160.0,135.31034482758622
Kansas,county,Douglas County,772,869,1054,1485,1789,1193.8,7.25,1160.0,164.66206896551722
Kansas,county,Edwards County,633,698,882,1138,1185,907.2,7.25,1160.0,125.13103448275862
Kansas,county,Elk County,633,726,882,1243,1244,945.6,7.25,1160.0,130.42758620689656
Kansas,county,Ellis County,642,721,947,1306,1607,1044.6,7.25,1160.0,144.08275862068965
Kansas,county,Ellsworth County,633,684,882,1093,1175,893.4,7.25,1160.0,123.22758620689655
Kansas,county,Finney County,737,782,1028,1357,1629,1106.6,7.25,1160.0,152.63448275862066
Kansas,county,Ford County,687,760,958,1211,1281,979.4,7.25,1160.0,135.08965517241379
Kansas,county,Franklin County,761,766,1006,1229,1421,1036.6,7.25,1160.0,142.97931034482758
Kansas,county,Geary County,734,739,971,1368,1648,1092.0,7.25,1160.0,150.6206896551724
Kansas,county,Gove County,633,786,882,1101,1175,915.4,7.25,1160.0,126.26206896551724
Kansas,county,Graham County,633,671,882,1135,1244,913.0,7.25,1160.0,125.93103448275862
Kansas,county,Grant County,633,671,882,1195,1244,925.0,7.25,1160.0,127.58620689655173
Kansas,county,Gray County,633,784,882,1107,1175,916.2,7.25,1160.0,126.37241379310345
Kansas,county,Greeley County,633,690,882,1066,1244,903.0,7.25,1160.0,124.55172413793103
Kansas,county,Greenwood County,633,671,882,1066,1244,899.2,7.25,1160.0,124.02758620689656
Kansas,county,Hamilton County,670,711,934,1129,1318,952.4,7.25,1160.0,131.3655172413793
Kansas,county,Harper County,633,671,882,1130,1244,912.0,7.25,1160.0,125.79310344827586
Kansas,county,Harvey County,689,774,1017,1339,1639,1091.6,7.25,1160.0,150.5655172413793
Kansas,county,Haskell County,633,671,882,1095,1244,905.0,7.25,1160.0,124.82758620689656
Kansas,county,Hodgeman County,638,677,889,1253,1254,942.2,7.25,1160.0,129.9586206896552
Kansas,county,Jackson County,726,731,960,1231,1372,1004.0,7.25,1160.0,138.48275862068965
Kansas,county,Jefferson County,726,731,960,1231,1372,1004.0,7.25,1160.0,138.48275862068965
Kansas,county,Jewell County,633,786,882,1128,1244,934.6,7.25,1160.0,128.91034482758621
Kansas,county,Johnson County,985,1098,1258,1645,1931,1383.4,7.25,1160.0,190.8137931034483
Kansas,county,Kearny County,783,830,1091,1319,1539,1112.4,7.25,1160.0,153.4344827586207
Kansas,county,Kingman County,598,700,882,1243,1294,943.4,7.25,1160.0,130.12413793103448
Kansas,county,Kiowa County,633,671,882,1076,1175,887.4,7.25,1160.0,122.39999999999999
Kansas,county,Labette County,598,671,882,1066,1211,885.6,7.25,1160.0,122.15172413793104
Kansas,county,Lane County,633,671,882,1066,1244,899.2,7.25,1160.0,124.02758620689656
Kansas,county,Leavenworth County,985,1098,1258,1645,1931,1383.4,7.25,1160.0,190.8137931034483
Kansas,county,Lincoln County,633,671,882,1129,1244,911.8,7.25,1160.0,125.7655172413793
Kansas,county,Linn County,985,1098,1258,1645,1931,1383.4,7.25,1160.0,190.8137931034483
Kansas,county,Logan County,702,745,979,1184,1304,982.8,7.25,1160.0,135.55862068965516
Kansas,county,Lyon County,611,686,901,1210,1371,955.8,7.25,1160.0,131.83448275862068
Kansas,county,Marion County,633,684,882,1170,1175,908.8,7.25,1160.0,125.35172413793103
Kansas,county,Marshall County,633,675,882,1243,1497,986.0,7.25,1160.0,136.0
Kansas,county,McPherson County,645,684,899,1141,1319,937.6,7.25,1160.0,129.3241379310345
Kansas,county,Meade County,633,671,882,1066,1175,885.4,7.25,1160.0,122.12413793103448
Kansas,county,Miami County,985,1098,1258,1645,1931,1383.4,7.25,1160.0,190.8137931034483
Kansas,county,Mitchell County,633,713,882,1138,1244,922.0,7.25,1160.0,127.17241379310344
Kansas,county,Montgomery County,633,671,882,1156,1249,918.2,7.25,1160.0,126.64827586206897
Kansas,county,Morris County,656,712,915,1106,1289,935.6,7.25,1160.0,129.04827586206898
